pglib_opf_case10000_goc.m	1.0	56.0	13006.174245856813	2.945357084274292	0.056201594	2.125797907
pglib_opf_case10192_epigrids.m	1.0	52.0	17866.425834841975	3.699622869491577	0.067718942	2.6568238199999983
pglib_opf_case10480_goc.m	1.0	71.0	34494.31501124824	5.812652111053467	0.07520613199999994	4.449665632999998
pglib_opf_case1354_pegase.m	1.0	44.0	10011.308624739351	0.7709369659423828	0.06577457700000001	0.47548684500000005
pglib_opf_case13659_pegase.m	1.0	65.0	68503.33711398947	9.056641101837158	0.07253208899999992	7.656210124999996
pglib_opf_case179_goc.m	1.0	30.0	6048.631323240586	0.16632509231567383	0.028352381	0.041459558
pglib_opf_case19402_goc.m	1.0	137.0	52170.14393063768	29.82207202911377	0.16542297399999997	26.135133349999997
pglib_opf_case2000_goc.m	1.0	36.0	9234.937904162978	1.6067440509796143	0.033230456000000005	1.28205802
pglib_opf_case20758_epigrids.m	1.0	250.0	41401.10004726237	75.39383006095886	0.3984400199999996	69.73493304099996
pglib_opf_case2312_goc.m	1.0	38.0	3084.682680305033	2.006718873977661	0.049647358999999974	1.6844312940000001
pglib_opf_case2742_goc.m	6.0	3000.0	NaN	440.21703004837036	3.1765653680000043	429.8285616270012
pglib_opf_case2869_pegase.m	1.0	52.0	18999.32941112464	2.8241028785705566	0.048038851000000035	2.3976052490000006
pglib_opf_case30000_goc.m	1.0	162.0	13328.131661437727	17.782844066619873	0.21514237700000008	14.912796408000014
pglib_opf_case3022_goc.m	1.0	43.0	2201.105091574831	2.321805953979492	0.041521607000000016	1.9599634780000008
pglib_opf_case3970_goc.m	1.0	44.0	3245.413995044633	2.141763925552368	0.04043721400000001	1.643197917
pglib_opf_case4020_goc.m	1.0	68.0	9054.217747294577	4.061661958694458	0.06237347399999999	3.441261377000001
pglib_opf_case4601_goc.m	1.0	71.0	8118.592587772139	3.2307398319244385	0.06581653899999997	2.5927187100000015
pglib_opf_case4619_goc.m	1.0	54.0	11750.71556901849	2.714002847671509	0.052696235	2.0794636760000005
pglib_opf_case4837_goc.m	1.0	57.0	11913.999814203657	3.8787689208984375	0.055841518	3.303426362000001
pglib_opf_case4917_goc.m	1.0	48.0	4427.524847291401	2.6356658935546875	0.045170064999999995	2.1464378549999994
pglib_opf_case500_goc.m	1.0	36.0	5227.809745124579	0.19897007942199707	0.028972529000000028	0.04247519400000001
pglib_opf_case5658_epigrids.m	1.0	50.0	9153.671968290837	3.4927029609680176	0.05077341700000001	2.8852168860000003
pglib_opf_case7336_epigrids.m	1.0	46.0	13233.261376727109	2.8427000045776367	0.04613523199999999	2.1394165839999997
pglib_opf_case78484_epigrids.m	1.0	128.0	107594.48064942566	57.933921098709106	2.691978843000002	40.39402253100002
pglib_opf_case793_goc.m	1.0	33.0	3232.952618350025	0.22597503662109375	0.02875631299999999	0.04619413800000001
pglib_opf_case8387_pegase.m	1.0	67.0	21005.994052887807	6.179653882980347	0.06901380899999997	5.158180649999999
pglib_opf_case89_pegase.m	1.0	28.0	2530.4629185623994	0.14471197128295898	0.022336233999999986	0.035123907999999995
pglib_opf_case9241_pegase.m	1.0	63.0	45823.266250072884	5.432339906692505	0.06849353900000002	4.3710598680000015
pglib_opf_case9591_goc.m	1.0	69.0	11470.536826231235	4.3908538818359375	0.07256004699999999	3.2775732200000003
